Data,Open,High,Low,Close,BTC-USD,SMA50,SMA200,RSI,ATR,Volume,VolumeAvg20,Azione,Livello_Rischio
2021-03-08,50976.22,52425.0,49328.62,52415.23,52415.23,43234.859599999996,23848.01,60.652878298256624,3853.0938778938557,18856.28684439,25877.982614747,MANTIENI STATO ATTUALE,ALTO
2021-03-09,52413.17,54936.0,51845.01,54916.38,54916.38,43600.7026,24064.9458,64.82188887658332,3798.6578866157233,21177.14953983,25653.0815196885,MANTIENI STATO ATTUALE,ALTO
2021-03-10,54921.61,57402.14,53025.0,55890.69,55890.69,44000.1708,24286.0346,66.31897714050976,3839.9780375717432,28326.07770941,26284.915267572498,ACQUISTA,ALTO
2021-03-11,55888.7,58113.0,54283.0,57815.47,57815.47,44446.418399999995,24516.8619,69.11529754516873,3839.265320602333,24369.21216789,26105.301777415,MANTIENI STATO ATTUALE,ALTO
2021-03-12,57820.15,58065.92,55050.0,57225.91,57225.91,44973.817599999995,24744.222200000004,67.27294104714437,3780.4549405593093,21760.53824103,26086.4375922195,MANTIENI STATO ATTUALE,ALTO
2021-03-13,57220.84,61788.45,56083.74,61178.5,61178.5,45537.689000000006,24993.490100000003,72.55497878779212,3917.901730519359,22301.28588901,26524.980164448505,MANTIENI STATO ATTUALE,ALTO
2021-03-14,61181.38,61680.0,58950.0,58972.7,58972.7,46074.902799999996,25231.03725,66.13956189705743,3833.0516069108335,13581.96759058,24731.620256087997,MANTIENI STATO ATTUALE,ALTO
2021-03-15,58972.71,60601.07,54568.0,55636.15,55636.15,46541.8546,25452.5677,57.81243615661983,3990.195777845774,31651.39184131,22699.160561753502,ACQUISTA,ALTO
2021-03-16,55629.08,56970.0,53221.0,56927.11,56927.11,47035.159400000004,25679.528250000003,59.915305173628056,3972.9675079996473,24432.37878722,22384.172026365,ACQUISTA,ALTO
2021-03-17,56924.26,58996.38,54138.01,58925.54,58925.54,47563.453799999996,25916.7844,62.990690874931616,4036.2105431425293,22687.57433043,22117.990535558,ACQUISTA,ALTO
2021-03-18,58925.54,60100.0,56996.15,57644.95,57644.95,48108.210199999994,26146.4291,59.82333073221213,3969.6133614894916,21459.4962399,21388.534437918002,MANTIENI STATO ATTUALE,ALTO
2021-03-19,57644.95,59461.99,56260.0,58039.66,58039.66,48599.2236,26378.352400000003,60.482897664535614,3914.7831213830996,16429.629743,21395.501889204003,MANTIENI STATO ATTUALE,ALTO
2021-03-20,58026.91,59928.0,57827.97,58116.7,58116.7,49076.3154,26609.3148,60.61879058167969,3785.1578984271637,9725.28123717,20744.485650973,MANTIENI STATO ATTUALE,ALTO
2021-03-21,58126.34,58651.22,55543.89,57363.32,57363.32,49537.2692,26839.154,58.50017862905887,3736.7416199680806,11841.63877891,20083.155068060503,MANTIENI STATO ATTUALE,ALTO
2021-03-22,57377.29,58421.68,53739.5,54110.07,54110.07,49956.71579999999,27058.841750000003,50.32145754975433,3804.2729328275036,19512.15647151,20205.584740634,MANTIENI STATO ATTUALE,ALTO
2021-03-23,54111.49,55858.0,53000.0,54345.54,54345.54,50372.962799999994,27278.069199999998,50.85699853363235,3736.682009054111,19221.75674,20101.5987156675,MANTIENI STATO ATTUALE,ALTO
2021-03-24,54333.27,57209.97,51673.82,52276.16,52276.16,50708.232599999996,27488.608200000002,46.14861447628732,3865.2154369788173,23775.21362623,20121.0104181905,MANTIENI STATO ATTUALE,ALTO
2021-03-25,52259.69,53238.0,50305.0,51325.01,51325.01,50981.1654,27693.94395,44.12646284011929,3798.628620051759,29642.04415588,20329.703611196503,MANTIENI STATO ATTUALE,ALTO
2021-03-26,51320.76,55125.13,51250.0,55072.44,55072.44,51343.114199999996,27917.431149999997,52.885882156459054,3804.0930043337758,17843.00738205,20627.9621023445,MANTIENI STATO ATTUALE,ALTO
2021-03-27,55080.9,56640.0,53966.0,55856.53,55856.53,51694.015,28146.08535,54.49341718339201,3723.3720754527917,11333.33349523,20496.371040549002,MANTIENI STATO ATTUALE,ALTO
2021-03-28,55856.54,56587.08,54701.0,55778.82,55778.82,52024.28279999999,28373.85665,54.29568816971594,3592.1369272061643,9235.80302347,20015.346849503,MANTIENI STATO ATTUALE,ALTO
2021-03-29,55781.22,58400.0,54900.0,57613.48,57613.48,52399.124,28610.2079,58.15600431223674,3585.5557181200097,17552.36885101,19834.107815061998,MANTIENI STATO ATTUALE,ALTO
2021-03-30,57613.76,59397.48,57000.0,58786.46,58786.46,52645.8912,28852.168149999998,60.455694586739845,3500.693166825724,15105.07669026,19173.057764104502,MANTIENI STATO ATTUALE,ALTO
2021-03-31,58786.46,59800.0,56873.8,58800.0,58800.0,52891.596600000004,29093.93555,60.48269287827475,3459.6579406238866,17376.62672814,18823.428492117,MANTIENI STATO ATTUALE,ALTO
2021-04-01,58800.01,59474.94,57930.0,58726.48,58726.48,53169.1262,29335.88415,60.242187616274656,3322.8923734364666,11096.33004907,18290.218082519,MANTIENI STATO ATTUALE,ALTO
2021-04-02,58726.47,60055.02,58441.88,58981.04,58981.04,53388.78880000001,29577.3896,60.82307659739186,3200.7672039052904,10966.93017846,17723.5002969915,MANTIENI STATO ATTUALE,ALTO
2021-04-03,58981.04,59752.0,56943.0,57094.34,57094.34,53582.508799999996,29808.94255,54.470768793275,3172.78383219777,8405.26400491,17464.665117708,MANTIENI STATO ATTUALE,ALTO
2021-04-04,57094.34,58500.0,56478.53,58215.94,58215.94,53802.17860000001,30045.2242,57.324183056665916,3090.5471298979296,6301.43187883,16197.167119583999,MANTIENI STATO ATTUALE,ALTO
2021-04-05,58216.73,59251.76,56817.64,59123.02,59123.02,54011.025200000004,30286.12125,59.53303891668053,3043.6594777623636,9204.86323941,15435.791342193499,MANTIENI STATO ATTUALE,ALTO
2021-04-06,59134.07,59475.0,57333.33,58019.98,58019.98,54212.697400000005,30521.53355,55.75391399844166,2979.231657922195,10354.33014603,14819.1291329735,MANTIENI STATO ATTUALE,ALTO
2021-04-07,58021.67,58630.0,55400.0,55955.75,55955.75,54348.6382,30745.9123,49.43013738339204,2997.143682356324,17787.29445084,14635.5190435205,MANTIENI STATO ATTUALE,ALTO
2021-04-08,55962.67,58152.0,55700.0,58083.1,58083.1,54466.9,30981.72335,55.08426048177078,2958.204847902301,8073.59731731,14217.717422236,MANTIENI STATO ATTUALE,ALTO
2021-04-09,58083.1,58869.69,57670.51,58092.68,58092.68,54596.719,31220.10265,55.108602011108175,2832.5602159092796,8094.74629652,14136.1906752035,MANTIENI STATO ATTUALE,ALTO
2021-04-10,58092.68,61218.97,57875.41,59778.6,59778.6,54672.61979999999,31466.34,59.289869378809726,2869.060200487188,12817.81106734,14184.999289624999,MANTIENI STATO ATTUALE,ALTO
2021-04-11,59778.59,60658.89,59177.06,59985.26,59985.26,54753.8546,31715.0908,59.78434411858741,2769.9723290238176,7278.96516665,13573.339724381998,MANTIENI STATO ATTUALE,ALTO
2021-04-12,59983.66,61199.0,59369.0,59839.82,59839.82,54800.8678,31960.589850000004,59.23901141722691,2702.831448379259,11467.72752999,13185.638263881501,MANTIENI STATO ATTUALE,ALTO
2021-04-13,59836.88,63774.39,59799.01,63588.22,63588.22,54989.7896,32225.0783,67.47382562152808,2793.7277734950267,17897.76603088,12891.765884114,ACQUISTA,ALTO
2021-04-14,63588.22,64899.0,61277.91,62971.8,62971.8,55271.2258,32486.2873,65.14309045001765,2852.8250753882385,22570.84113444,12538.205733042,ACQUISTA,ALTO
2021-04-15,62971.8,63831.82,62036.73,63229.04,63229.04,55541.050200000005,32748.5415,65.6759377137906,2777.2725700033643,11209.4505281,12206.5278903445,MANTIENI STATO ATTUALE,ALTO
2021-04-16,63229.04,63604.34,60048.43,61427.27,61427.27,55828.426,33002.200099999995,58.88592067555118,2832.8895292888383,19867.41322269,12633.231876717498,ACQUISTA,ALTO
2021-04-17,61427.27,62572.48,59700.0,60058.86,60058.86,56103.0792,33248.29075,54.29474461204755,2835.7174200539216,10847.76785762,12713.830118425001,MANTIENI STATO ATTUALE,ALTO
2021-04-18,60067.2,60437.97,51300.0,56274.41,56274.41,56304.9524,33475.76465,44.062845802572525,3285.8783186214987,36891.70959047,13680.797155397999,MANTIENI STATO ATTUALE,ALTO
2021-04-19,56273.65,57600.0,54187.85,55696.83,55696.83,56514.254,33701.16065,42.73906074833469,3294.8977244342486,16838.39171629,13767.4629066995,VENDI,ALTO
2021-04-20,55696.83,57111.0,53430.01,56499.29,56499.29,56651.45180000001,33930.7915,45.202281519787434,3322.475744117516,18608.27983583,13829.045562083998,VENDI,ALTO
2021-04-21,56477.67,56810.56,53620.91,53800.86,53800.86,56757.237,34147.03755,39.109694503036046,3312.988190966265,15584.08398293,14053.433258777,VENDI,ALTO
2021-04-22,53795.62,55469.98,50400.0,51701.59,51701.59,56784.0688,34352.18995,35.141413339893234,3438.4876058972463,30427.89153907,15026.4813268075,VENDI,ALTO
2021-04-23,51695.98,52130.58,47464.65,51187.27,51187.27,56840.4438,34554.1513,34.225164674614604,3526.1620626188715,38794.85818376,16545.96103575,VENDI,ALTO
2021-04-24,51187.75,51260.61,48726.87,50089.15,50089.15,56866.83739999999,34751.58375,32.28938899259232,3455.274772431809,11839.14355893,16822.846619755,VENDI,ALTO
2021-04-25,50101.42,50591.38,47044.01,49121.0,49121.0,56871.0606,34943.8364,30.643770294449567,3461.853002972394,14633.51206544,17094.279061056503,VENDI,ALTO
2021-04-26,49121.0,54400.0,48817.62,54053.6,54053.6,56932.5604,35159.43895,45.79987526480572,3613.319217045794,18005.22399425,17476.8237534675,VENDI,ALTO
2021-04-27,54047.8,55509.39,53321.0,55069.62,55069.62,56985.6482,35379.5017,48.305728269356344,3511.5385586853804,13957.08649512,17285.3133556815,VENDI,ALTO
2021-04-28,55069.61,56476.17,53887.0,54894.03,54894.03,56985.2012,35597.474350000004,47.89361638209844,3445.655090207853,16484.33677655,17705.850328643497,VENDI,ALTO
2021-04-29,54889.81,55226.86,52369.61,53580.0,53580.0,56938.98739999999,35808.5043,44.81251485116644,3403.6261551930065,14592.31688772,18030.7288582035,VENDI,ALTO
2021-04-30,53580.0,58075.01,53068.43,57798.77,57798.77,56938.653399999996,36039.82085,54.85428291268583,3518.1228583935062,16536.33288912,18216.6549492925,MANTIENI STATO ATTUALE,ALTO
2021-05-01,57798.77,58550.0,57050.94,57859.28,57859.28,56951.3208,36271.97615,54.980812828410436,3373.9040827939702,10787.04933216,18392.059157568,MANTIENI STATO ATTUALE,ALTO
2021-05-02,57859.28,57972.26,56072.0,56625.2,56625.2,56860.254799999995,36497.963650000005,51.79261441255362,3268.64379116583,7647.62578087,18201.054070111997,MANTIENI STATO ATTUALE,ALTO
2021-05-03,56625.21,58986.0,56500.0,57212.73,57212.73,56825.0554,36726.4806,53.18447426148971,3212.7406632254133,15165.00648795,18064.4160929655,MANTIENI STATO ATTUALE,ALTO
2021-05-04,57212.73,57247.24,53057.7,53241.92,53241.92,56777.1708,36936.04545,43.948903941535356,3282.512044423598,23492.0586849,18110.476970488504,MANTIENI STATO ATTUALE,ALTO
2021-05-05,53241.91,57980.86,52913.02,57515.69,57515.69,56788.9424,37166.78445000001,53.3404324443746,3410.0354698219126,22918.90458572,18695.9496733695,ACQUISTA,ALTO
2021-05-06,57515.69,58400.0,55288.0,56440.66,56440.66,56739.24479999999,37391.416750000004,51.02450426801819,3388.7472219774904,18244.13605211,18614.7858148405,MANTIENI STATO ATTUALE,ALTO
2021-05-07,56444.82,58735.95,55300.0,57380.39,57380.39,56733.9536,37619.51645,52.94767071289716,3392.118848979098,18323.8958022,18988.5922120695,MANTIENI STATO ATTUALE,ALTO
2021-05-08,57380.39,59559.84,56980.01,58958.05,58958.05,56752.32140000001,37854.68755,56.066749703265785,3334.098216909162,15374.94442964,17912.753954027998,MANTIENI STATO ATTUALE,ALTO
2021-05-09,58958.06,59300.52,56265.3,58312.57,58312.57,56756.2388,38082.2104,54.4756345830403,3312.7497728442218,17169.72318523,17929.320527475,MANTIENI STATO ATTUALE,ALTO
2021-05-10,58313.84,59592.2,53600.0,55866.41,55866.41,56726.3006,38296.607350000006,48.82117383841842,3504.13907478392,24647.23540718,18231.2683060425,MANTIENI STATO ATTUALE,ALTO
2021-05-11,55866.38,56962.07,54511.48,56753.19,56753.19,56779.16300000001,38515.687849999995,50.81433826262861,3428.8855694422114,15446.63591676,18224.395902734,VENDI,ALTO
2021-05-12,56753.19,58041.0,48500.0,49498.77,49498.77,56682.227600000006,38697.550500000005,37.83354279692289,3865.4651716249105,29660.84273553,18186.043462557,VENDI,MEDIO
2021-05-13,49498.76,52500.0,46000.0,49690.11,49690.11,56630.5066,38880.77605,38.281378800118326,4053.64623079456,42250.08740789,18358.804923763502,VENDI,MEDIO
2021-05-14,49682.28,51569.56,48895.0,49893.48,49893.48,56601.876,39064.8995,38.78613134445076,3955.1400714520914,21987.79362448,18866.237427041,VENDI,MEDIO
2021-05-15,49893.48,50730.58,46573.0,46775.51,46775.51,56435.937399999995,39230.28615,34.17188324227118,3969.600066348371,21936.11454712,19231.367551124997,VENDI,BASSO
2021-05-16,46771.01,49808.28,43825.0,46450.79,46450.79,56247.8226,39396.13485,33.721938889961564,4113.434347323488,30655.33064729,19863.872883777,VENDI,BASSO
2021-05-17,46450.78,46646.15,42101.0,43580.5,43580.5,56003.8562,39546.737349999996,29.965987921070223,4144.271179657525,43660.22208427,21349.0296632345,VENDI,BASSO
2021-05-18,43571.89,45851.0,42300.0,42857.15,42857.15,55708.7296,39693.165550000005,29.086743012178516,4101.8946668248445,28210.30024018,21935.327836416,VENDI,BASSO
2021-05-19,42865.05,43591.7,30000.0,36731.75,36731.75,55267.6354,39807.80025,22.946691765529707,4779.737904908784,109537.24233282,26682.574108671,VENDI,ALTO
2021-05-20,36735.44,42605.0,35000.0,40623.33,40623.33,54904.10199999999,39942.05895,32.67093233983269,4981.542340272442,51445.79735691,28428.0473320605,VENDI,BASSO
2021-05-21,40623.24,42275.99,33501.54,37340.77,37340.77,54476.3878,40060.9467,29.310750798612517,5252.464315967268,55961.90006046,30686.7898684755,VENDI,ALTO
2021-05-22,37333.09,38889.76,35257.52,37476.83,37476.83,54046.30359999999,40178.15185,29.63379934623032,5136.734007683892,29239.02738254,31766.359948559002,VENDI,ALTO
2021-05-23,37476.84,38319.36,31111.0,34758.67,34758.67,53599.5902,40281.1378,26.981015027749223,5284.707292849329,53433.30296532,33679.774772427496,VENDI,ALTO
2021-05-24,34758.88,39966.87,34407.17,38878.56,38878.56,53212.842599999996,40397.48955,36.29028368461991,5304.349629074377,44419.45827713,34726.144752039,VENDI,ALTO
2021-05-25,38874.53,39878.51,36481.26,38361.81,38361.81,52797.6184,40511.29885,35.67590753209193,5168.128226997636,26107.55687287,34885.5773663965,VENDI,ALTO
2021-05-26,38361.81,40900.0,37837.36,39293.23,39293.23,52423.083399999996,40633.59455,37.72247053953078,5017.73621078352,25107.68631485,35228.7548795335,VENDI,ALTO
2021-05-27,39293.23,40440.95,37191.99,38556.88,38556.88,52075.106,40748.96445,36.72759811103248,4891.395052870411,19390.89447264,35282.1048130555,VENDI,ALTO
2021-05-28,38556.88,38900.0,34688.0,35680.47,35680.47,51627.0534,40850.65555,33.05969928200409,4842.866834808239,36231.72333985,36324.943758566005,VENDI,ALTO
2021-05-29,35680.48,37325.0,33650.86,34627.82,34627.82,51157.7562,40947.2195,31.80778072324526,4759.386346607651,27999.15073256,36866.4151359325,VENDI,ALTO
2021-05-30,34627.81,36500.0,33333.0,35669.44,35669.44,50675.573,41047.037749999996,34.45287306363254,4645.644464707104,16038.94658082,36436.0006946145,VENDI,ALTO
2021-05-31,35669.44,37534.09,34183.0,37279.31,37279.31,50221.454,41151.88025,38.42803828922353,4553.176288656597,19527.11600162,36640.024698857495,VENDI,ALTO
2021-06-01,37276.23,37918.97,35669.14,36685.0,36685.0,49758.357599999996,41253.60745,37.52332747497371,4388.651553752555,15713.10281689,35942.637702925495,VENDI,ALTO
2021-06-02,36684.99,38237.37,35920.0,37577.91,37577.91,49238.151399999995,41361.08695,39.81589789574537,4240.7028713416585,13952.35891376,34527.751278219,VENDI,ALTO
2021-06-03,37581.83,39489.82,37184.88,39248.55,39248.55,48763.6864,41477.49525000001,43.95939891875483,4102.434094817254,14325.7560692,34144.649400455,VENDI,ALTO
2021-06-04,39248.54,39291.24,35593.22,36856.52,36856.52,48236.236,41578.14465,39.74060273513962,4073.5473737588786,17917.63251152,33943.725298674995,VENDI,ALTO
2021-06-05,36856.53,37921.35,34832.17,35539.49,35539.49,47718.4804,41667.4453,37.60092178688367,4003.235418490387,13654.69033381,33093.693283001005,VENDI,ALTO
2021-06-06,35539.97,36477.86,35258.0,35800.48,35800.48,47233.3128,41757.53315,38.30975482173836,3804.4228885982166,8184.50324318,31319.9073409465,VENDI,ALTO
2021-06-07,35800.48,36812.39,33333.0,33575.91,33575.91,46779.342800000006,41836.3048,34.69228005045126,3781.206253698344,18997.71626987,30859.278142430994,VENDI,ALTO
2021-06-08,33567.26,34069.0,31004.95,33402.13,33402.13,46333.4488,41909.9392,34.418859586980446,3729.980807005605,34937.55754915,27129.2939032475,VENDI,ALTO
2021-06-09,33402.13,37573.99,32408.53,37403.86,37403.86,45951.540199999996,42003.35245,45.1409430344969,3832.515035076633,26040.89793254,25859.048932029,VENDI,ALTO
2021-06-10,37404.75,38425.67,35800.0,36694.05,36694.05,45609.404,42094.6344,43.77386249363543,3746.311818285445,19853.81418911,24053.6446384615,VENDI,ALTO
2021-06-11,36694.91,37695.0,35944.0,37338.44,37338.44,45322.141,42189.4025,45.390754493531304,3603.7895455507705,14142.19349961,23298.802944315,VENDI,ALTO
2021-06-12,37340.08,37448.0,34635.47,35557.33,35557.33,45009.5422,42271.32495,41.81170827575955,3547.2710065828583,14516.54556279,21352.965074188498,VENDI,ALTO
2021-06-13,35557.32,39396.0,34780.57,39015.24,39015.24,44788.064000000006,42372.79150000001,50.046839156745506,3623.5680775412256,15748.96203951,19919.4402623075,VENDI,ALTO
2021-06-14,39015.24,41076.03,38744.83,40539.47,40539.47,44616.43340000001,42489.638849999996,53.191549616103025,3531.2560720025667,21916.84415956,19709.904626641997,VENDI,ALTO
2021-06-15,40537.93,41322.55,39510.98,40162.37,40162.37,44338.6088,42604.680949999994,52.31409012073865,3408.421352573812,17020.70299457,19305.555460628,VENDI,ALTO
2021-06-16,40158.06,40499.0,38105.0,38351.0,38351.0,44004.236399999994,42707.7367,48.20093385518352,3335.9626845328253,17238.57541183,19197.9395075875,VENDI,ALTO
2021-06-17,38351.0,39554.98,37365.63,38095.17,38095.17,43668.25920000001,42807.20235000001,47.631323124218156,3254.0617784947667,15970.35031651,18184.8708564205,VENDI,ALTO
2021-06-18,38103.94,38216.22,35153.16,35841.81,35841.81,43313.4954,42887.84170000001,42.830262008096675,3240.4187943165693,23472.37724375,17958.53218198,VENDI,ALTO
2021-06-19,35840.96,36457.18,34833.26,35484.79,35484.79,42867.2158,42971.3508,42.106099150899894,3124.954594722529,16801.08670642,17996.639188259996,VENDI,ALTO
2021-06-20,35484.8,36139.73,33347.05,35585.78,35585.78,42421.745800000004,43053.151549999995,42.40275827530125,3101.2206950994914,19400.07454207,17990.287115282503,VENDI,ALTO
2021-06-21,35585.79,35741.54,31259.0,31609.82,31609.82,41921.4382,43113.95745,34.83468822626857,3199.886359735242,41304.39903519,19269.8519261975,VENDI,ALTO
2021-06-22,31609.82,33352.0,28800.0,32538.37,32538.37,41427.951,43183.3588,37.634219775707415,3296.465905468439,48409.17333487,20992.692647252996,VENDI,ALTO
2021-06-23,32538.9,34881.02,31708.03,33688.35,33688.35,41036.8796,43256.005750000004,41.01399301575672,3287.6461979349788,23124.81248294,21432.645467939998,VENDI,ALTO
2021-06-24,33688.51,35295.67,32300.0,34654.58,34654.58,40579.657400000004,43332.40065,43.77123366060923,3266.7907552253378,16868.94084747,21380.2108847375,VENDI,ALTO
2021-06-25,34654.87,35500.0,31300.0,31594.63,31594.63,40082.7368,43394.48525,37.7526821539995,3333.448558423528,26505.19266978,22022.736001536,VENDI,ALTO
2021-06-26,31594.62,32711.68,30173.49,32275.19,32275.19,39580.6328,43464.2801,39.737351590026236,3276.6443756789904,18299.38702942,22528.480190848,VENDI,ALTO
2021-06-27,32267.59,34749.0,32002.21,34709.23,34709.23,39095.6564,43545.093499999995,46.32844803637515,3238.7976345590628,14428.92978925,22300.040866817,VENDI,ALTO
2021-06-28,34708.53,35301.43,33864.99,34493.22,34493.22,38619.2694,43626.292400000006,45.84918722005475,3110.05780351913,14920.2647883,21299.1762287745,VENDI,ALTO
2021-06-29,34493.22,36675.0,34233.35,35904.28,35904.28,38220.0268,43715.60305,49.522660893190775,3062.3143889820494,17917.59826258,20893.0112452765,VENDI,ALTO
2021-06-30,35906.17,36094.42,34033.0,35060.0,35060.0,37786.163,43796.796650000004,47.44860203136179,2990.8219326261888,16700.72309396,20735.356690519,VENDI,ALTO
2021-07-01,35060.0,35066.54,32703.48,33516.11,33516.11,37466.5098,43868.54395000001,43.833367484084164,2945.981794581461,13210.9509733,20688.794564203497,VENDI,ALTO
2021-07-02,33510.93,33972.06,32704.73,33805.02,33805.02,37148.808,43941.2072,44.68275236004002,2826.0780949684995,11765.65389836,20551.249980982,VENDI,ALTO
2021-07-03,33805.01,34953.07,33320.0,34682.16,34682.16,36844.581600000005,44017.395,47.28901566429692,2740.863231042178,6197.80112922,20073.691935467497,VENDI,ALTO
2021-07-04,34685.03,35951.0,34390.53,35284.05,35284.05,36614.752400000005,44087.017,49.06250351190129,2656.54942882488,6224.03057033,19289.051256006,VENDI,ALTO
2021-07-05,35284.06,35290.82,33156.86,33697.78,33697.78,36359.6922,44141.37350000001,44.78577348298285,2619.2216124802458,9607.60619891,18918.396416223,VENDI,ALTO
2021-07-06,33697.78,35100.0,33300.0,34225.73,34225.73,36172.5968,44196.81335,46.45860491701425,2560.7057830173712,10313.01368118,18572.1183296905,VENDI,ALTO
2021-07-07,34225.72,35077.46,33770.01,33878.56,33878.56,35993.025,44246.9562,45.48275719933199,2471.1875128018446,9404.8979867,18243.8457132,VENDI,ALTO
2021-07-08,33879.5,33934.62,32111.0,32875.95,32875.95,35915.909,44293.9534,42.693719379841156,2424.9326904588556,14147.3525248,17777.5944772525,VENDI,ALTO
2021-07-09,32875.95,34100.0,32255.24,33824.26,33824.26,35779.927599999995,44349.42770000001,46.062709425476484,2383.4917839975087,8320.90649257,17353.58546656,VENDI,ALTO
2021-07-10,33824.25,34267.14,33027.83,33515.35,33515.35,35703.4192,44397.8881,45.13192798978326,2301.764513711972,4906.24582215,16628.894030564,VENDI,ALTO
2021-07-11,33515.35,34607.37,33333.33,34259.23,34259.23,35639.0672,44453.0425,47.86399639728708,2228.3556198754027,7023.06500489,14914.827329049,VENDI,ALTO
2021-07-12,34259.22,34670.0,32665.0,33091.1,33091.1,35605.7158,44499.908200000005,44.14657445360563,2212.40164702716,10145.24046995,13001.630685803,VENDI,ALTO
2021-07-13,33077.43,33337.61,32201.12,32734.14,32734.14,35482.827399999995,44540.05535,43.04634753252628,2135.5508150966484,9478.04218884,12319.292171097999,VENDI,ALTO
2021-07-14,32734.14,33125.55,31600.0,32816.39,32816.39,35371.919,44571.76055,43.39639776036238,2091.979328304031,10355.3186961,11993.6110635295,VENDI,ALTO
2021-07-15,32815.75,33187.6,31064.77,31868.68,31868.68,35223.428,44599.8107,40.321243272228834,2094.182947710886,11273.61174025,11232.032017053,VENDI,ALTO
2021-07-16,31872.49,32259.16,31025.42,31388.06,31388.06,35080.0516,44621.5492,38.818905445533765,2032.7227371601084,10006.47793721,10817.3865624425,VENDI,ALTO
2021-07-17,31389.57,31949.99,31179.01,31533.91,31533.91,34997.1204,44642.387,39.55491584680477,1942.5982559343865,5695.57411588,10380.718778774,VENDI,ALTO
2021-07-18,31533.9,32450.0,31125.6,31788.25,31788.25,34940.329,44656.84115,40.890336574114095,1898.4412376533592,5006.4831051,9885.029694614,VENDI,ALTO
2021-07-19,31786.37,31887.82,30429.99,30842.03,30842.03,34843.7808,44666.100900000005,37.5652317682431,1866.969006392405,11027.00528966,9540.500045968001,VENDI,ALTO
2021-07-20,30842.04,31052.65,29301.56,29796.16,29796.16,34694.1178,44668.01750000001,34.249988867399566,1858.691934507233,18114.15286104,9611.171534321998,VENDI,ALTO
2021-07-21,29796.15,32825.0,29501.02,32135.19,32135.19,34603.1216,44667.56390000001,45.775662229243146,1963.3553677567165,15598.47830878,9730.547901095999,VENDI,ALTO
2021-07-22,32152.68,32611.84,31729.68,32287.74,32287.74,34497.3182,44663.59930000001,46.43515709020464,1886.1271272026654,7704.6404628,9527.497229318,VENDI,ALTO
2021-07-23,32287.75,33647.27,32000.0,33647.26,33647.26,34385.2924,44671.73565,52.034120661549515,1869.0659038310464,9004.84262627,9667.849304170499,VENDI,ALTO
2021-07-24,33647.27,34525.0,33424.7,34283.01,34283.01,34333.822199999995,44672.9975,54.43276540339588,1814.1540535574006,9864.75243703,9849.885397505499,VENDI,ALTO
2021-07-25,34291.67,35451.04,33888.89,35428.26,35428.26,34331.5976,44665.8425,58.46246654814296,1796.1537640175866,9434.63002297,9841.2365887085,MANTIENI STATO ATTUALE,ALTO
2021-07-26,35428.25,40593.93,35251.54,37262.77,37262.77,34360.8434,44654.628549999994,63.96045619069274,2049.4563523020447,40354.54555841,11343.31318257,MANTIENI STATO ATTUALE,ALTO
2021-07-27,37262.76,39550.0,36413.26,39470.48,39470.48,34478.7348,44648.655199999994,69.2375079355322,2127.119469994756,24709.10440908,12108.523503688999,MANTIENI STATO ATTUALE,ALTO
2021-07-28,39475.99,40925.56,38803.34,40035.1,40035.1,34611.3942,44647.543549999995,70.4300179763834,2126.769507852274,27198.33358111,12761.0725565045,MANTIENI STATO ATTUALE,ALTO
2021-07-29,40035.1,40644.85,39229.47,40039.44,40039.44,34664.1058,44656.8829,70.43950369868337,2075.9559715771115,11022.42512817,12896.1484882845,MANTIENI STATO ATTUALE,ALTO
2021-07-30,40039.44,42320.57,38342.0,42237.95,42237.95,34774.9838,44690.8097,74.84217132538281,2211.8569736073177,15063.2344059,13403.997917472001,MANTIENI STATO ATTUALE,ALTO
2021-07-31,42233.66,42414.61,41064.11,41495.01,41495.01,34858.1152,44728.089850000004,70.99415628654924,2150.3314754925095,9351.94288576,13520.441811515499,MANTIENI STATO ATTUALE,ALTO
2021-08-01,41499.0,42605.64,39426.0,39865.41,39865.41,34944.2768,44740.4486,63.30560519353008,2223.85351295733,10617.67293456,13544.063434746,MANTIENI STATO ATTUALE,ALTO
2021-08-02,39859.18,40459.68,38690.0,39149.59,39149.59,34946.9638,44740.57085,60.22047446694165,2191.412547746092,12379.41216528,13689.131933567998,MANTIENI STATO ATTUALE,ALTO
2021-08-03,39149.59,39785.3,37627.21,38191.44,38191.44,34900.00320000001,44747.7547,56.26767539853811,2189.032365764229,15094.81739624,13926.106868575001,MANTIENI STATO ATTUALE,ALTO
2021-08-04,38189.4,39965.1,37509.0,39722.41,39722.41,34891.204,44766.33205,60.705867818744586,2208.108625352498,15327.67624669,14128.810093896998,MANTIENI STATO ATTUALE,ALTO
2021-08-05,39718.9,41447.89,37300.0,40888.74,40888.74,34941.9588,44791.67575,63.72608031931396,2346.66443782732,28507.85532682,15053.878963377498,MANTIENI STATO ATTUALE,ALTO
2021-08-06,40888.73,43399.26,39876.74,42869.58,42869.58,35037.447,44822.9025,68.196942726927,2430.6541208396548,20425.1145444,15790.355984803498,MANTIENI STATO ATTUALE,ALTO
2021-08-07,42869.59,44750.0,42457.27,44637.34,44637.34,35213.357599999996,44866.5028,71.56520227367807,2420.802397922537,19634.79475606,16521.771567351498,MANTIENI STATO ATTUALE,ALTO
